YEAR;PLAYER;POS;HGT;WGT;BMI;WNGSPN;STNDRCH;HANDL;HANDW;STNDVERT;LPVERT;LANE;SHUTTLE;SPRINT;BAR;PAN;PBHGT;PDHGT;Pk;College;Tm
2024;Hukporti, Ariel;C;82.8;246.2;25.3;86.5;111.0;9.25;10.3;;;;;;104.5%;94.8;;;58.0;MHP;DAL
2024;Ighodaro, Oso;C;81.5;222.0;23.5;83.0;104.5;9.0;10.0;35.0;39.5;11.25;3.12;3.09;101.8%;90.0;139.5;144.0;;;
2024;Ingram, Harrison;SF;77.3;233.6;27.5;84.3;102.5;9.0;10.3;29.0;35.0;11.36;2.94;3.17;109.1%;92.3;131.5;137.5;;;
2024;James, Bronny;SG;73.5;210.4;27.4;79.3;98.5;8.5;9.5;32.0;40.5;10.96;3.02;3.09;107.8%;80.8;130.5;139.0;55;USC;LAL
2024;Johnson, AJ;SG;76.3;167.0;20.2;80.5;102.0;8.5;8.5;29.0;38.0;10.76;2.87;3.15;105.6%;72.3;131.0;140.0;23.00;Ilawarra Hacks;MIL
2024;Johnson, Keshad;PF;78.3;224.0;25.7;82.3;103.0;9.25;10.8;31.5;42.0;11.38;3.02;3.03;105.1%;99.4;134.5;145.0;;;
2024;Jones, David;SF;75.5;211.2;26.0;78.8;100.0;8.5;9.5;28.0;34.5;11.08;3.3;3.2;104.3%;80.8;128.0;134.5;;;
2024;Jones, Dillon;SF;76.5;236.8;28.4;83.0;100.5;9.0;9.3;26.5;33.5;11.08;2.82;3.25;108.5%;83.3;127.0;134.0;;;
2024;Jones, Isaac;C;79.8;235.0;26.0;87.0;108.0;9.25;10.3;29.0;35.0;11.49;3.0;3.38;109.1%;94.8;137.0;143.0;;;
2024;Karaban, Alex;PF;78.5;219.2;25.0;83.0;106.5;8.75;9.3;22.5;32.0;11.23;;3.2;105.7%;80.9;129.0;138.5;;;
2024;Klintman, Bobi;PF;80.8;212.2;22.9;83.0;106.5;8.75;10.0;26.5;32.5;11.49;3.21;3.23;102.8%;87.5;133.0;139.0;37.0;Cairns;DET
2024;Knecht, Dalton;SF;77.3;212.2;25.0;81.0;103.5;8.5;9.5;31.0;39.0;10.56;2.79;3.07;104.9%;80.8;134.5;142.5;17.00;Tennessee;LAL
2024;Kolek, Tyler;PG;73.3;196.6;25.8;74.8;95.0;8.25;9.5;27.0;34.0;10.97;3.08;3.27;102.0%;78.4;122.0;129.0;34.0;Marquette;NYK
2024;Larsson, Pelle;SG;77.3;212.4;25.0;79.5;102.0;8.75;10.3;30.5;38.0;11.15;2.91;3.06;102.9%;89.7;132.5;140.0;44.0;Arizona State;MIA
2024;McCain, Jared;SG;74.0;203.2;26.1;75.5;98.0;8.25;9.5;25.5;33.0;10.87;3.07;3.23;102.0%;78.4;123.5;131.0;16.00;Duke;PHI
2024;McCullar Jr., Kevin;SF;77.3;205.8;24.2;81.0;103.0;8.75;9.5;;;;;;104.9%;83.1;;;;;
2024;Missi, Yves;C;82.8;229.4;23.6;86.0;109.5;9.5;10.0;31.0;38.5;11.45;3.12;3.12;103.9%;95.0;140.5;148.0;21.00;Baylor;NOP
2024;Mitchell, Ajay;PG;75.3;197.0;24.5;78.3;101.0;8.5;8.5;28.0;33.5;11.12;2.95;3.11;104.0%;72.3;129.0;134.5;38.0;US Santa Barbara;NYK
2024;Mogbo, Jonathan;PF;78.3;217.2;24.9;86.0;108.5;8.75;8.8;31.5;37.5;11.14;3.07;3.02;109.9%;76.6;140.0;146.0;31.0;San Francisco;TOR
2024;Newton, Tristen;PG;75.3;191.8;23.8;78.8;100.0;8.5;9.0;25.0;32.5;10.96;2.84;3.24;104.7%;76.5;125.0;132.5;49.0;UConn;IND
2024;Nunez, Juan;PG;76.0;205.6;25.0;78.5;102.0;8.5;9.5;22.0;29.0;11.47;3.1;3.41;103.3%;80.8;124.0;131.0;;;
2024;Post, Quinten;C;84.0;244.4;24.3;86.5;112.0;9.25;10.0;24.0;27.0;11.48;3.03;3.4;103.0%;92.5;136.0;139.0;52.0;Boston College;GSW
2024;Reeves, Antonio;SG;76.5;186.6;22.4;80.3;100.5;9.0;10.0;29.0;36.0;11.44;3.16;3.14;104.9%;90.0;129.5;136.5;;;
2024;Risacher, Zaccharie;SF;80.5;194.6;21.1;81.5;107.0;8.5;8.8;25.0;31.0;11.51;2.97;3.38;101.2%;74.4;132.0;138.0;1.00;JL Bourg;ATL
2024;Robinson, Jaxson;SG;76.8;188.6;22.5;83.3;103.0;9.0;9.5;29.5;34.0;11.39;3.06;3.17;108.5%;85.5;132.5;137.0;;;
2024;Salaun, Tidjane;PF;80.8;217.4;23.4;85.5;110.0;8.5;9.8;27.5;32.0;11.45;3.05;3.37;105.9%;82.9;137.5;142.0;6.00;Cholet Basket;CHA
2024;Sandfort, Payton;SF;78.3;212.0;24.3;80.0;104.0;8.5;9.0;22.0;28.0;11.57;2.84;3.43;102.2%;76.5;126.0;132.0;;;
2024;Sarr, Alexandre;C;83.8;224.2;22.5;88.3;110.0;9.0;10.0;30.5;37.0;11.43;3.23;3.27;105.4%;90.0;140.5;147.0;2.00;Perth;WAS
2024;Scheierman, Baylor;SF;78.3;201.6;23.1;80.3;102.5;9.25;9.8;27.5;32.0;10.89;2.94;3.09;102.6%;90.2;130.0;134.5;30.0;Creighton;BOS
2024;Shannon Jr., Terrence;SF;77.8;219.4;25.5;80.8;100.0;8.75;8.5;;;;;;103.9%;74.4;;;27.0;Illinois;MIN
2024;Shead, Jamal;PG;72.3;200.8;27.0;75.0;96.0;8.25;8.8;30.0;37.5;10.87;2.87;2.94;103.8%;72.2;126.0;133.5;;;
2024;Sheppard, Reed;PG;73.8;181.6;23.5;75.3;93.5;7.75;9.0;32.5;42.0;10.96;3.03;3.08;102.0%;69.8;126.0;135.5;3.00;Kentucky;HOU
2024;Simpson, KJ;PG;72.3;187.0;25.2;76.5;93.5;8.25;9.3;32.5;40.5;10.49;2.98;3.24;105.9%;76.3;126.0;134.0;;;
2024;Smith, Tyler;PF;81.0;223.8;24.0;85.0;105.0;8.5;9.0;32.0;38.0;10.74;2.99;3.28;104.9%;76.5;137.0;143.0;33.0;;MIL
2024;Spencer, Cam;SG;75.0;201.8;25.2;77.0;98.5;8.5;9.8;23.0;30.5;11.07;3.0;3.35;102.7%;82.9;121.5;129.0;53.0;UConn;MEM
2024;Tomlin, Nae'Qwan;PF;80.3;205.0;22.4;86.5;109.0;9.0;10.0;27.5;32.5;11.63;3.54;3.43;107.8%;90.0;136.5;141.5;;;
2024;Topic, Nikola;PG;77.8;203.0;23.6;77.5;102.0;8.0;9.0;;;;;;99.7%;72.0;;;;;
2024;Toppin, JT;PF;79.0;221.0;24.9;84.5;106.0;9.25;9.3;28.5;34.0;11.12;3.01;3.27;107.0%;85.6;134.5;140.0;;;
2024;Tyson, Jaylon;SF;77.5;218.2;25.5;80.0;102.5;8.25;9.5;29.5;36.5;11.13;3.06;3.12;103.2%;78.4;132.0;139.0;20.00;California;CLE
2024;Walter, Ja'Kobe;SG;76.3;197.6;23.9;82.0;102.5;8.75;9.8;30.5;38.5;11.0;2.92;3.04;107.5%;85.3;133.0;141.0;19.00;Baylor;TOR
2024;Ware, Kel'el;C;83.8;230.0;23.1;88.5;112.5;9.5;10.3;32.5;36.0;10.97;2.91;3.29;105.7%;97.4;145.0;148.5;;;
2024;Wells, Jaylen;SF;78.5;206.2;23.5;79.3;103.5;8.25;9.3;27.5;36.0;11.28;3.03;3.08;101.0%;76.3;131.0;139.5;;;
2024;Williams, Cody;SF;78.5;178.4;20.4;85.0;103.0;8.25;9.0;31.0;35.5;11.17;2.93;3.06;108.3%;74.3;134.0;138.5;;;
2023;Bailey, Amari;SG;75.3;190.8;23.7;79.0;103.5;8.0;9.3;28.5;35.0;11.0;;3.19;105.0%;74.0;132.0;138.5;;;
2023;Bates, Emoni;SF;80.3;179.2;19.6;81.0;105.0;8.0;8.3;27.0;33.0;12.0;;3.0;100.9%;66.0;132.0;138.0;;;
2023;Black, Anthony;PG;77.8;210.0;24.4;79.5;102.5;8.25;9.5;32.0;39.0;11.0;;3.0;102.3%;78.4;134.5;141.5;6.00;Arkansas;ORl
2023;Brown, Kobe;PF;78.5;252.2;28.8;84.8;106.5;8.75;9.8;29.0;32.0;11.0;3.0;3.0;108.0%;85.3;135.5;138.5;;;
2023;Bufkin, Kobe;SG;76.3;186.8;22.6;79.8;102.5;8.0;9.3;29.0;36.0;12.0;;3.0;104.6%;74.0;131.5;138.5;15.00;Michigan;ATL
2023;Camara, Toumani;PF;79.0;220.4;24.8;84.5;107.0;9.0;10.0;29.0;33.0;11.0;3.0;3.0;107.0%;90.0;136.0;140.0;;;
2023;Cissoko, Sidy;SF;77.5;223.8;26.2;81.8;104.0;9.25;10.0;31.0;36.0;11.24;;3.0;105.5%;92.5;135.0;140.0;;;
2023;Clark, Jaylen;SG;76.0;204.2;24.9;81.0;101.5;8.5;9.0;;;;;;106.6%;76.5;;;;;
2023;Council IV, Ricky;SF;77.0;208.0;24.7;81.0;103.0;7.75;8.5;31.0;37.0;11.2;3.0;3.0;105.2%;65.9;134.0;140.0;;;
2023;Dick, Gradey;SG;78.3;204.0;23.4;80.8;101.0;8.25;9.0;29.0;34.0;11.13;3.0;4.0;103.2%;74.3;130.0;135.0;13.00;Kansas;TOR
2023;Flagler, Adam;PG;73.0;191.8;25.3;76.5;97.0;8.0;9.3;31.0;36.0;10.96;;3.0;104.8%;74.0;128.0;133.0;;;
2023;Gueye, Mouhamed;C;82.3;212.6;22.1;87.3;110.5;9.0;10.0;;;;;;106.1%;90.0;;;;;
2023;Hawkins, Jordan;SG;76.3;186.0;22.5;78.8;101.5;8.25;8.8;;;;;;103.3%;72.2;;;;;
2023;Hendricks, Taylor;PF;80.3;213.6;23.3;84.5;107.0;9.25;10.3;33.0;36.0;11.27;;3.0;105.3%;94.8;140.0;143.0;;;
2023;Hood-Schifino, Jalen;PG;76.3;216.6;26.2;82.3;100.5;9.0;9.8;;;;;;107.9%;87.8;;;;;
2023;Jackson Jr., Andre;SF;77.5;198.4;23.2;81.8;103.0;8.25;9.5;31.0;40.0;10.83;;3.0;105.5%;78.4;134.0;143.0;;;
2023;Jackson-Davis, Trayce;C;80.3;240.4;26.2;85.0;106.0;9.25;10.8;33.0;37.0;11.8;3.0;3.0;105.9%;99.4;139.0;143.0;;;
2023;Jackson, GG;PF;80.3;214.4;23.4;83.5;106.0;8.5;10.0;31.0;37.0;11.39;;3.0;104.0%;85.0;137.0;143.0;;;
2023;Jaquez Jr., Jaime;SF;78.0;226.4;26.2;81.5;99.5;8.5;9.5;35.0;39.0;11.21;;3.0;104.5%;80.8;134.5;138.5;;;
2023;Johnson, Keyontae;SF;76.0;238.6;29.0;84.0;103.0;9.0;9.0;;;;;;110.5%;81.0;;;;;
2023;Jones, Colby;SG;76.5;199.2;23.9;80.0;103.0;8.25;8.5;30.5;35.0;11.14;3.13;3.33;104.6%;70.1;133.5;138.0;;;
2023;Kaluma, Arthur;PF;78.3;221.8;25.5;84.5;103.5;8.5;10.0;32.5;34.5;11.35;3.26;3.44;108.0%;85.0;136.0;138.0;;;
2023;King, Mojave;SG;75.8;200.6;24.6;80.0;101.0;8.75;9.5;33.5;42.0;11.07;;3.18;105.6%;83.1;134.5;143.0;;;
2023;Lewis, Maxwell;SG;78.3;207.2;23.8;84.0;104.5;8.75;9.5;32.5;36.5;11.4;;3.43;107.3%;83.1;137.0;141.0;;;
2023;Livingston, Chris;SF;78.0;219.2;25.3;83.3;104.5;8.5;9.0;30.5;37.0;11.65;;3.27;106.7%;76.5;135.0;141.5;;;
2023;Lundy, Seth;SF;76.0;214.4;26.1;82.3;104.0;8.5;9.0;31.5;35.5;11.02;;3.15;108.2%;76.5;135.5;139.5;;;
2023;Miles Jr., Mike;PG;72.8;205.0;27.2;72.5;96.0;8.0;8.3;33.0;37.0;11.01;3.24;3.11;99.7%;66.0;129.0;133.0;;;
2023;Miller, Jordan;SF;76.5;191.6;23.0;83.8;103.5;8.5;9.3;32.0;36.5;11.43;3.21;3.17;109.5%;78.6;135.5;140.0;2.00;Alabama;CHA
2023;Miller, Leonard;PF;81.3;212.8;22.7;86.0;106.5;9.5;10.5;32.0;37.5;11.0;;3.33;105.8%;99.8;138.5;144.0;;;
2023;Mintz, Judah;PG;75.0;176.4;22.0;75.5;98.0;8.25;9.3;28.5;37.0;10.32;3.13;3.24;100.7%;76.3;126.5;135.0;;;
2023;Mitchell, Dillon;PF;78.8;193.0;21.9;82.0;105.0;8.25;9.5;29.0;37.0;10.92;;3.32;104.1%;78.4;134.0;142.0;;;
2023;Moore, Omari;SG;77.3;188.6;22.2;81.8;103.5;9.0;10.3;29.0;35.5;10.8;;3.22;105.8%;92.3;132.5;139.0;;;
2023;Murray, Kris;PF;79.8;212.8;23.5;83.8;106.0;8.5;9.0;29.5;35.0;11.11;;3.3;105.0%;76.5;135.5;141.0;;;
2023;Phillips, Julian;SF;78.8;196.6;22.3;83.5;102.0;8.5;9.0;36.0;43.0;11.09;;3.32;106.0%;76.5;138.0;145.0;;;
2023;Pickett, Jalen;PG;74.0;197.8;25.4;79.3;98.5;8.5;7.5;28.5;33.0;11.91;3.41;3.35;107.1%;63.8;127.0;131.5;;;
2023;Podziemski, Brandin;SG;75.8;203.8;25.0;77.5;96.5;8.25;10.0;31.5;39.0;11.16;3.2;3.21;102.3%;82.5;128.0;135.5;;;
2023;Prosper, Olivier-Maxence;PF;78.8;212.4;24.1;85.0;104.0;8.25;10.0;35.0;40.5;10.59;3.0;3.21;107.9%;82.5;139.0;144.5;;;
2023;Rupert, Rayan;SF;78.0;193.2;22.3;86.0;106.0;8.5;9.5;27.5;32.5;11.18;;3.43;110.3%;80.8;133.5;138.5;;;
2023;Sanogo, Adama;C;79.3;257.8;28.9;86.8;108.5;9.75;10.0;28.5;31.0;11.5;;3.31;109.5%;97.5;137.0;139.5;;;
2023;Sasser, Marcus;PG;73.3;195.6;25.6;79.0;99.5;8.75;9.5;27.0;35.0;10.68;;3.43;107.8%;83.1;126.5;134.5;;;
2023;Sheppard, Ben;SG;77.3;194.6;22.9;79.8;100.0;8.5;9.5;29.5;35.5;10.88;2.98;3.17;103.2%;80.8;129.5;135.5;;;
2023;Slawson, Jalen;PF;78.5;221.6;25.3;83.8;106.0;9.0;9.0;29.0;33.0;11.26;;3.29;106.7%;81.0;135.0;139.0;;;
2023;Smith, Terquavion;SG;74.5;163.2;20.7;78.8;98.0;8.5;8.0;30.0;37.0;10.86;;3.21;105.7%;68.0;128.0;135.0;;;
2023;Strawther, Julian;SF;78.0;208.8;24.1;81.3;105.0;8.25;8.3;27.5;34.5;10.94;3.46;3.31;104.2%;68.1;132.5;139.5;;;
2023;Thompson, Amen;SG;77.8;214.2;24.9;84.0;103.5;8.5;8.5;;;;;;108.0%;72.3;;;;;
2023;Thompson, Ausar;SG;77.8;218.2;25.4;84.0;104.0;8.75;9.3;;;;;;108.0%;80.9;;;;;
2023;Timme, Drew;C;80.8;243.2;26.2;85.8;108.5;9.0;10.0;26.0;30.5;10.93;;3.34;106.2%;90.0;134.5;139.0;;;
2023;Tshiebwe, Oscar;C;79.3;253.6;28.4;87.5;108.0;9.75;10.3;29.5;32.5;12.26;;3.32;110.4%;99.9;137.5;140.5;;;
2023;Tubelis, Azuolas;PF;80.8;234.8;25.3;83.0;108.0;9.0;10.5;23.5;30.5;11.17;;3.5;102.8%;94.5;131.5;138.5;;;
2023;Vukcevic, Tristan;C;83.3;223.4;22.7;86.5;111.0;9.0;10.3;26.0;30.5;11.71;3.16;3.43;103.9%;92.3;137.0;141.5;;;
2023;Walker, Jarace;PF;78.5;248.6;28.4;86.5;104.5;9.0;10.0;34.5;38.0;10.89;;3.2;110.2%;90.0;139.0;142.5;8.00;Houston;WAS
2023;Wallace, Cason;PG;74.5;195.2;24.7;80.5;101.0;8.5;9.3;28.0;36.0;10.82;;3.34;108.1%;78.6;129.0;137.0;10.00;Kentucky;DAL
2023;Walsh, Jordan;SF;77.8;204.0;23.7;85.8;107.0;8.75;8.5;33.0;36.0;10.83;;3.3;110.3%;74.4;140.0;143.0;;;
2023;Wembanyama, Victor;SG;77.8;217.2;25.3;82.3;103.5;8.5;10.0;;;;;;105.8%;85.0;;;1.00;Metropolitan 92;SAS
2023;Whitmore, Cam;SF;77.8;235.0;27.3;80.5;103.5;8.0;8.3;31.5;40.5;10.82;3.33;3.2;103.5%;66.0;135.0;144.0;;;
2023;Wilson, Jalen;SF;77.5;230.2;26.9;80.0;99.5;8.25;9.0;31.5;35.0;11.26;3.15;3.2;103.2%;74.3;131.0;134.5;;;
2023;Wong, Isaiah;SG;74.5;178.4;22.6;78.8;97.5;8.25;9.5;32.5;37.0;10.93;;3.22;105.7%;78.4;130.0;134.5;;;
2022;Agbaji, Ochai;SG;76.5;216.8;26.0;82.25;104.0;8.75;9.5;32.0;39.0;10.77;3.11;3.13;107.5%;83.1;136.0;143.0;14.00;Kansas;
2022;Baldwin Jr., Patrick;SF;81.25;230.8;24.6;85.75;110.5;8.75;9.5;23.5;26.5;12.25;3.3;3.45;105.5%;83.1;134.0;137.0;;;
2022;Barlow, Dominick;PF;80.75;221.0;23.8;87.0;108.5;9.0;10.5;28.5;34.0;11.29;3.19;3.33;107.7%;94.5;137.0;142.5;;;
2022;Beauchamp, MarJon;SG;77.25;196.6;23.2;84.75;106.0;9.0;9.0;;;;;;109.7%;81.0;;;24.0;G League Ignite;MIL
2022;Banchero, Paolo;SG;76.5;180.4;21.7;77.5;102.0;7.5;8.5;24.5;31.5;11.36;3.25;3.4;101.3%;63.8;126.5;133.5;1.00;Duke;ORl
2022;Branham, Malaki;SG;76.0;194.8;23.7;82.0;102.5;8.5;9.8;29.0;35.0;11.38;3.09;3.17;107.9%;82.9;131.5;137.5;20.00;Ohio State;SAS
2022;Braun, Christian;SG;77.5;209.2;24.5;78.5;99.5;8.0;8.5;33.5;40.0;11.0;3.13;3.16;101.3%;68.0;133.0;139.5;21.00;Kansas;DEN
2022;Brown, Kendall;SF;78.25;201.2;23.1;83.0;103.0;9.0;9.0;31.5;41.0;11.57;3.05;3.29;106.1%;81.0;134.5;144.0;;;
2022;Butler Jr., John;PF;83.75;174.4;17.5;86.25;112.0;8.5;8.8;26.5;28.5;11.16;3.04;3.33;103.0%;74.4;138.5;140.5;;;
2022;Champagnie, Julian;SF;78.25;212.4;24.4;82.0;107.0;8.75;9.3;28.5;34.5;11.39;3.04;3.14;104.8%;80.9;135.5;141.5;;;
2022;Chandler, Kennedy;PG;71.5;172.2;23.7;77.25;97.0;8.5;9.5;31.0;41.5;10.73;2.89;;108.0%;80.8;128.0;138.5;;;
2022;Christie, Max;SG;76.25;189.2;22.9;80.75;102.5;8.0;8.5;32.0;37.5;10.82;3.02;3.07;105.9%;68.0;134.5;140.0;35.0;Michigan State;LAL
2022;Cockburn, Kofi;C;83.0;293.0;29.9;88.25;110.5;9.75;10.3;29.5;32.5;12.11;3.31;3.33;106.3%;99.9;140.0;143.0;;;
2022;Daniels, Dyson;SG;78.0;195.2;22.6;82.5;105.0;8.5;9.8;29.0;34.0;10.81;2.81;3.22;105.8%;82.9;134.0;139.0;8.00;G League Ignite;NOP
2022;Davis, Johnny;PG;76.25;196.4;23.7;80.5;103.5;8.5;10.3;;;;;;105.6%;87.1;;;;;
2022;Davison, JD;PG;72.5;191.8;25.7;78.5;99.5;8.5;9.5;30.0;37.0;11.38;3.23;3.26;108.3%;80.8;129.5;136.5;;;
2022;Diabate, Moussa;C;81.25;216.6;23.1;86.5;109.5;8.5;10.5;29.0;36.5;11.16;2.9;3.26;106.5%;89.3;138.5;146.0;;;
2022;Eason, Tari;PF;78.75;217.4;24.6;86.0;107.5;9.25;11.0;;;;;;109.2%;101.8;;;;;
2022;Ellis, Keon;SG;75.5;167.4;20.6;80.5;102.0;8.0;9.3;28.0;35.5;10.87;3.02;3.18;106.6%;74.0;130.0;137.5;;;
2022;Foster Jr., Michael;C;79.75;236.6;26.2;84.25;109.5;8.75;10.0;28.0;32.5;11.49;3.1;3.22;105.6%;87.5;137.5;142.0;;;
2022;Gillespie, Collin;PG;73.5;195.8;25.5;76.0;98.0;8.25;9.0;26.5;33.0;10.95;3.01;3.21;103.4%;74.3;124.5;131.0;;;
2022;Harper Jr., Ron;SF;76.0;240.4;29.3;85.25;105.5;9.5;10.0;26.0;30.5;11.41;3.24;3.4;112.2%;95.0;131.5;136.0;;;
2022;Jovic, Nikola;SF;81.5;222.6;23.6;84.25;108.5;8.75;9.8;;;;;;103.4%;85.3;;;;;
2022;Juzang, Johnny;SG;77.25;208.6;24.6;83.0;102.5;8.5;9.5;27.5;32.5;11.03;3.17;3.29;107.4%;80.8;130.0;135.0;;;
2022;Keels, Trevor;SG;75.25;223.8;27.8;79.25;101.0;8.25;9.0;24.5;31.0;11.33;3.32;3.27;105.3%;74.3;125.5;132.0;;;
2022;Kessler, Walker;C;84.25;256.0;25.4;88.25;113.0;8.5;8.5;;;;;;104.7%;72.3;;;;;
2022;Koloko, Christian;C;82.75;221.0;22.7;89.25;113.0;9.0;10.8;28.0;33.5;11.3;3.19;3.27;107.9%;96.8;141.0;146.5;;;
2022;LaRavia, Jake;PF;78.75;227.2;25.8;81.5;104.0;8.5;10.3;27.5;34.0;10.58;2.89;3.37;103.5%;87.1;131.5;138.0;;;
2022;Lewis, Justin;PF;78.25;235.4;27.0;86.5;105.5;9.0;10.5;32.5;35.0;11.49;3.02;3.23;110.5%;94.5;138.0;140.5;;;
2022;Liddell, E.J.;PF;77.5;243.0;28.4;83.75;103.5;8.25;9.3;35.5;38.0;11.11;3.23;3.26;108.1%;76.3;139.0;141.5;;;
2022;Mathurin, Bennedict;SG;76.5;204.6;24.6;81.0;104.0;8.5;9.8;;;;;;105.9%;82.9;;;;;
2022;Mayer, Matthew;SF;80.0;216.4;23.8;82.5;105.0;9.0;10.3;25.5;31.5;10.74;;3.39;103.1%;92.3;130.5;136.5;;;
2022;McGowens, Bryce;SG;77.25;181.2;21.3;80.75;103.5;8.75;9.5;29.5;34.0;11.12;3.16;3.27;104.5%;83.1;133.0;137.5;;;
2022;Mohammed, Aminu;SG-SF;75.5;212.8;26.2;83.0;104.0;8.75;9.5;29.5;36.0;11.54;3.04;3.33;109.9%;83.1;133.5;140.0;;;
2022;Molinar, Iverson;PG;74.25;183.2;23.4;80.0;101.0;8.5;9.5;31.0;38.0;11.23;3.1;3.19;107.7%;80.8;132.0;139.0;;;
2022;Montero, Jean;PG;73.0;171.8;22.7;77.25;98.5;8.0;8.8;29.5;37.0;11.19;3.17;3.17;105.8%;70.0;128.0;135.5;;;
2022;Moore, Wendell;SG;76.25;217.2;26.3;84.5;101.0;8.75;10.3;32.5;38.5;10.94;3.21;3.3;110.8%;89.7;133.5;139.5;;;
2022;Nembhard, Andrew;PG;75.0;195.6;24.4;77.75;99.0;8.0;9.5;26.5;35.0;10.46;3.02;3.26;103.7%;76.0;125.5;134.0;;;
2022;Pippen Jr., Scotty;PG;72.0;180.0;24.4;77.75;95.5;7.75;9.0;30.5;37.5;11.07;3.1;3.21;108.0%;69.8;126.0;133.0;;;
2022;Procida, Gabriele;SG-SF;77.75;192.8;22.4;80.0;106.0;8.0;9.3;29.5;35.0;11.02;3.14;3.07;102.9%;74.0;135.5;141.0;;;
2022;Robinson, Orlando;C;81.75;244.4;25.7;88.0;111.0;8.75;10.0;23.0;27.5;11.4;3.23;3.55;107.6%;87.5;134.0;138.5;;;
2022;Roddy, David;PF;76.5;260.8;31.3;83.5;105.0;8.75;10.0;27.0;35.5;10.75;3.1;3.22;109.2%;87.5;132.0;140.5;;;
2022;Rollins, Ryan;SG;74.0;179.2;23.0;81.75;100.5;8.0;8.5;30.5;36.5;11.26;3.28;3.07;110.5%;68.0;131.0;137.0;50.0;UCLA;CHA
2022;Seabron, Dereon;SG;76.75;182.4;21.8;80.75;103.5;8.5;9.5;30.5;38.0;11.03;3.04;3.12;105.2%;80.8;134.0;141.5;;;
2022;Sharpe, Shaedon;SG;76.25;198.0;23.9;83.5;103.5;9.0;9.3;;;;;;109.5%;83.3;;;;;
2022;Spagnolo, Matteo;PG;76.0;196.2;23.9;80.0;102.0;8.25;10.0;25.5;31.5;11.42;3.16;3.4;105.3%;82.5;127.5;133.5;;;
2022;Terry, Dalen;SG;78.0;195.2;22.6;84.75;106.0;8.5;9.0;;;;;;108.7%;76.5;;;;;
2022;Walker, Jabari;PF;78.75;213.8;24.2;82.75;105.0;8.75;9.8;29.5;32.5;11.53;3.12;3.24;105.1%;85.3;134.5;137.5;;;
2022;Washington Jr., TyTy;SG;74.25;196.4;25.0;80.0;99.5;8.5;9.3;;;;;;107.7%;78.6;;;;;
2022;Watson, Peyton;SF;78.75;203.4;23.1;84.5;107.5;8.5;9.5;28.0;33.5;11.03;3.24;3.28;107.3%;80.8;135.5;141.0;;;
2022;Wesley, Blake;SG;75.0;187.2;23.4;81.25;103.0;8.25;9.0;30.0;36.0;11.55;3.25;3.21;108.3%;74.3;133.0;139.0;;;
2022;Williams, Alondes;SG;75.75;209.0;25.6;79.0;102.0;8.5;9.3;30.0;35.5;10.96;3.11;3.15;104.3%;78.6;132.0;137.5;;;
2022;Williams, Jalen;SG;76.5;209.2;25.1;86.25;105.5;8.5;9.5;33.5;39.0;11.13;3.17;3.11;112.7%;80.8;139.0;144.5;;;
2022;Williams, Jaylin;C;80.75;236.6;25.5;85.0;108.5;8.5;10.5;24.5;30.0;11.64;3.1;3.5;105.3%;89.3;133.0;138.5;47.0;Villanova;POR
2022;Williams, Mark;C;84.0;242.4;24.2;90.5;117.0;9.0;9.8;;;;;;107.7%;87.8;;;;;
2022;Williams, Trevion;C;79.25;264.6;29.6;86.75;108.5;9.0;10.3;27.5;30.0;12.75;3.46;3.48;109.5%;92.3;136.0;138.5;;;
2021;Abmas, Max;PG;70.5;161.8;22.9;73.75;94.0;8.0;7.8;28.5;32.5;10.9;3.49;3.12;104.6%;62.0;122.5;126.5;;;
2021;Bagley, Marcus;SF;78.0;216.8;25.1;83.0;102.5;8.75;8.5;32.5;38.5;12.26;3.1;3.17;106.4%;74.4;135.0;141.0;;;
2021;Barnes, Scottie;SF;79.0;225.4;25.4;86.75;108.0;9.25;10.3;36.0;39.5;10.88;2.99;3.15;109.8%;94.8;144.0;147.5;4.0;Florida State;TOR
2021;Bassey, Charles;C;81.25;230.2;24.5;87.0;107.5;9.0;9.5;33.0;36.0;12.19;3.33;3.13;107.1%;85.5;140.5;143.5;53.0;Western Kentucky;PHI
2021;Boston Jr., Brandon;SF;77.75;188.0;21.9;82.75;104.0;9.0;9.8;;;;;;106.4%;87.8;;;51.0;Kentucky;MEM
2021;Bouknight, James;SG;75.5;190.0;23.4;80.25;101.5;8.75;9.0;;;;;;106.3%;78.8;;;11.0;UConn;CHA
2021;Brown III, Greg;PF;79.25;206.4;23.1;84.25;107.0;9.0;9.8;33.5;39.0;10.98;2.98;3.19;106.3%;87.8;140.5;146.0;43.0;Texas;NOP
2021;Butler, Jared;PG;74.25;193.0;24.6;76.0;98.5;8.5;8.3;;;;;;102.4%;70.1;;;40.0;Baylor;NOP
2021;Cunningham, Cade;PF;77.75;206.4;24.0;81.5;104.0;8.75;8.5;27.0;35.0;11.94;3.14;3.34;104.8%;74.4;131.0;139.0;1.00;Oklahoma State;DET
2021;Christopher, Josh;SG;75.25;214.8;26.7;81.25;101.0;8.75;8.5;29.5;37.5;11.32;3.3;3.14;108.0%;74.4;130.5;138.5;24.0;Arizona State;HOU
2021;Dosunmu, Ayo;SG;75.5;194.4;24.0;82.25;102.0;8.5;8.8;27.0;33.5;11.51;3.27;3.23;108.9%;74.4;129.0;135.5;38.0;Illinois;CHI
